"full_text","Label"
"kalau aku perhatiin tiktok shop ini padahl membantu bgt khususnya umkm bahkan umkm ekonominya byg terbantu karena tiktok shop, apalagi umkm yg baru merintis mereka bersyukur bgt #KamiUMKMdiTikTok https://t.co/lDl21q1DAB https://t.co/XnGmgXsi33","positif"
"tiktok sekarang sangat bagus sekali karena sangat mendukung umkm indonesia semakin laris jualannya  #KamiUMKMdiTikTok https://t.co/8chkp2UkyX https://t.co/vayJAIRTfE","positif"
"kami sebagai umkm kecil terbantu dengan adanya tiktok shop, jadi nggk ribet aja jualan #KamiUMKMdiTikTok berita lengkapnya cek disini aja yaps  https://t.co/hbY8DkDnfD https://t.co/6cOj5j4vAh","positif"
"dengan ada live Tiktok ini sangat membantu buat jualan jadi lebih laku loh dan UMKM merasakan manfaatnya #KamiUMKMdiTikTok  info selengkapnya ???? https://t.co/ILPPGjEJqj https://t.co/TDM3m3RzdW","positif"
"dengan ada Tiktok shop ini sangat membantu UMKM apalagi masalah perekonomian, seharusnya bisa di kaji dulu sebelum sebelum langsung dilarang #KamiUMKMdiTikTok   info selengkapnya disni ???? https://t.co/FdISfDbTaM https://t.co/1Xre7P6r5f","positif"
"lebih baik dikaji ulang nih untuk larangan tentang umkm yang ada di titkokshop nih , padahal sangat membantu mereka loh  #KamiUMKMdiTikTok   teman baca selengkapnya disini  https://t.co/QvmVrYLOZW https://t.co/FSCT5dlc7t","netral"
"gimana nasib UMKM kalo tiktok shop ditutup? padahal tiktok shop juga bisa membantu mereka buat mencari penghasilan #KamiUMKMdiTikTok  baca ini guys https://t.co/TKTEjyGNqx https://t.co/BSScuQDRf1","negatif"
"menurut pengamat,tak ada dasar kuat untuk mengklaim bahwa TikTok Shop terlibat dalam praktik monopoli e-commerce diIndonesia loh dan jika pemerintah ingin menerapkan kebijakan pemisahan sosmed dan e-commerce sebaiknya dilakukan uji publik #KamiUMKMdiTikTok https://t.co/hNs0MxFxoO https://t.co/PcEZMsKcU0","negatif"
"kok gtu sih yaa setauku loh pada terbantu dgn adanya tiktok shop ini, haduh ada2 aja sih  #KamiUMKMdiTikTok  baca berita lengkap ini guys:  https://t.co/I7sV6zyFsv","negatif"
"di tiktok shop banyak juga umkm yang jualan, kalau seandainya pemerintah berniat membatasi tiktok shop pasti ada yang gak setuju juga, karena umkm juga senang jualan di tiktok shop.  baca disini info lebih detailnya: https://t.co/BL7i7dobZa  #KamiUMKMdiTikTok https://t.co/sqFOsSQ7yI","netral"
"kalau aku ngerasa justru tiktok shop ini membantu banget loh buat umkm, dan banyak umkm yang ekonominya meningkat berkat tiktok shop #KamiUMKMdiTikTok https://t.co/mQ2YiJ2a6z https://t.co/xDETqPibp9","positif"
"menurut gua mah mending di kaji dulu dahh perihal pelarangan tiktok ini karena banyak umkm juga loh yang terbantu.  #KamiUMKMdiTikTok https://t.co/Znw3uYV8mP https://t.co/QQvNoj0dmN","netral"
"lihatlah banyak umkm yang kini semakin maju dan berhasil berkat tiktok shop ini #KamiUMKMdiTikTok  klik link di bawah ini ya guysƒª?‹? https://t.co/EW4cG015gY https://t.co/2iVKb90EkK","positif"
"padahal udah seneng ya umkm banyak yang jualan di tiktok sangat membantu tapi kenapa malah mau ada larangan #KamiUMKMdiTikTok cek info selengkapnya disini ya guys  https://t.co/lzdQ0LfI5y https://t.co/T7q1mcS6yj","negatif"
"You know lah banyak banget produk UMKM yg dijual di TikTok Shop dan bangga karna laris manis tanjung kimpul  #KamiUMKMdiTikTok  Jadi baiknya jgn dilarang karna itu membantu banget  https://t.co/gEDNAXEiDS https://t.co/4yiqWPSAN0","positif"
"nah padahal para umkm sangat terbantu dengan adanya tiktok shop #KamiUMKMdiTikTok cek berita lengkapnya disini deh  https://t.co/VE95aSFqGk https://t.co/VwXk61T6Rn","positif"
"Nurut aku gak ada sih yg mematikan umkm karna tiktok #KamiUMKMdiTikTok   https://t.co/SpRJBX5A39 https://t.co/3A7NlY2DaT","negatif"
"banyak yang terbantu nih berkat tiktok shop, umkm semakin maju dan  dikenal banyak orang #KamiUMKMdiTikTok  yuk baca beritanya disini ƒª?‹? https://t.co/3lGF2ewD6W https://t.co/uhGFw0mqWz","positif"
"jujur sih gua sangat suka dengan aplikasi tiktok sekarang karena banyak membantu umkm di indonesia  #KamiUMKMdiTikTok https://t.co/CHccZFbMIV https://t.co/YGWvhMa37A","positif"
"padahal #KamiUMKMdiTikTok dan dgn adanya platform ini justru sangat membantu penjualan apapun, cek selengkapnya disini :  https://t.co/uXHz6myCDS https://t.co/wKrGB4DmU9","positif"
"wah ini kalo tiktok shop dilarang gimana para pelaku umkm ya, bisa bisa terhambat nih dagangannya. #KamiUMKMdiTikTok https://t.co/rUKynSu8Ln https://t.co/MTQKfZT56f","negatif"
"lho kenapa harus dilarang sih jualan di tiktok? padahal UMKM banyak yang berhasil loh dengan adanya tiktok shop ini, harus dipertimbangkan lagi nih.. #KamiUMKMdiTikTok  baca deh beritanya disini guys dan gimana pendapat kalian? https://t.co/zTh94xTjyQ https://t.co/lu41EsO96y","negatif"
"kenapa ya tiktok shop mau ditutup? padahal kan UMKM banyak yang berhasil dan sangat terbantu dengan adanya tiktok shop ini #KamiUMKMdiTikTok  coba cek di sini https://t.co/fI7z1YFLuA https://t.co/gAEOrH5Ady","positif"
"Padahal live di tiktok itu bisa membantu banget buat para pedagang untuk jualan. #KamiUMKMdiTikTok https://t.co/UBY5gLKAv7 https://t.co/cZ2GXt9Cll","positif"
"Duh sangat disayangkan sekali sih kalau melarang jualan di tiktok, padahal UMKM sangat terbantu lho dengan ada nya tiktok shop ini #KamiUMKMdiTikTok   gimana menurut kalian setelah membaca berita ini guys?  https://t.co/WQSs5JEniu https://t.co/OXLOgdK7wZ","negatif"
"emang bener nih kata pengamat harusnya sebelum ditutup ya, tiktok shop baiknya dilakukan uji publik dulu karena sejauh ini banyak penjual yg terkenal lewat ini.  #KamiUMKMdiTikTok   https://t.co/3Y0NdbRTF3 https://t.co/B3AIfn1irR","netral"
"kalau hanya karena masalah persaingan bisnis, kasian pedagang yang jualan jadi di larang #KamiUMKMdiTikTok https://t.co/s5XqUaq3Pv https://t.co/zYiofRmGhu","negatif"
"harus ada peraturan yang jelas untuk tiktok shop, kasihan umkm kecil yang terkena dampaknya jika ditutup #KamiUMKMdiTikTok https://t.co/EZAC4APBOw https://t.co/NR3WkP0cA1","negatif"
"sebenernya justru umkm merasa terbantu dengan adanya tiktok shop ini, jdi sangat disayangkan kalo ada wacana ditutup, ada baiknya dilakukan uji publik dulu ya.   baca selengkapnya disini https://t.co/EpAVCa78Qc  #KamiUMKMdiTikTok https://t.co/PjEqXDYTw5","netral"
"ehmm padahal kan umkm banyak loh yg lancar dan sukses berkat tiktok shop  #KamiUMKMdiTikTok  baca selengkapnya nih guys :  https://t.co/2S6XJKMIBl https://t.co/7fQQyn61Y2","positif"
"kenapa harus dilarang untuk jualan di tiktok, lagian kan banyak juga umkm lokal yang ikut cari duit di tiktok justru mereka kebantu dan malah ada yang jadi lebih sejahtera ekonominya #KamiUMKMdiTikTok https://t.co/pUp6YyuSRe https://t.co/NpQR9k7tzT","positif"
"gua bangga ama produk lokal yang bisa berjaya di tiktok shop #KamiUMKMdiTikTok https://t.co/2JNKCl5H30 https://t.co/m3q1HyZ4DW","positif"
"aku dukung banget produk lokal bisa jualan di olshop #KamiUMKMdiTikTok  https://t.co/xgr2Iubjxg https://t.co/Gb0QqiWTgl","positif"
"agak aneh sih ya kalo harus dibatasi padahal kalo diliat yang jualan ditiktok rata-rata umkm , dan banyak penjual yang merasa terbantu dengan adanya tiktok shop ini.   baca selengkapnya disini https://t.co/yJ5NyWVqdt   #KamiUMKMdiTikTok https://t.co/TvSyEzvqsC","negatif"
"aku dukung seller lokal di tikok, kenapa juga harus di larang jualan online #KamiUMKMdiTikTok https://t.co/kVBIMpLPyp https://t.co/psEGYmuPnR","positif"
"Sebagian Pedagang Tanah Abang Jualannya terbantu berkat TikTok Shop Indonesia #KamiUMKMdiTikTok https://t.co/dM9TRYgplY","positif"
"di Tiktok Shop banyak banget penjual yang makin terkenal  https://t.co/icAmRWomMz #KamiUMKMdiTikTok","positif"
"Pengamat: Aneh Pemerintah Malah Membatasi TikTok Shop #KamiUMKMdiTikTok https://t.co/hSQvbiFQZo","negatif"
"TikTok Klarifikasi Hoax, Pemerintah Perlu Tahu  #KamiUMKMdiTikTok https://t.co/JXS0kVQALk","negatif"
"UMKM Bangga Dengan Produk Lokal Yang Dijual di TikTok Shop, jadi tidak benar kalau tiktok merugikan UMKM #KamiUMKMdiTikTok   https://t.co/UtKVZ6eBOd","positif"
"banyak penjual yang bangga dan makin terkenal jualan di Tiktok Shop. mending Tiktok Shop dikaji dulu daripada langsung dilarang penggunanannya #KamiUMKMdiTikTok  https://t.co/fqEYTyykbI","positif"
"Live di tiktok membantu banget buat jualan, laris manis  #KamiUMKMdiTikTok https://t.co/kTDhXxGTQp","positif"
"Aneh Banget Pemerintah Malah Membatasi TikTok Shop. Uji publik dulu aturannya, jangan tiba-tiba sah aturan melarang tiktok shop. banyak juga UMKM di tiktok. #KamiUMKMdiTikTok https://t.co/ZoJM4JxC5R","negatif"
"Kalau kata saya masalah TikTok Shop ini masalah Persaingan Dagang Antar E-Commerce. Perkembangan Digital itu cepat, harusnya pemerintah bisa mengimbangi bukan melarang. Banyak juga loh UMKM di Tiktok, apa ecommerce lain merasa tersaingi? #KamiUMKMdiTikTok https://t.co/Ix0koG93mn","negatif"
"Wow! Produk UMKM Lokal Laris Manis saat Dijual di TikTok Shop #KamiUMKMdiTikTok https://t.co/eVqoDBbJpm","positif"
"Mayoritas netizen menilai keberadaan TikTok Shop di Indonesia sangat baik, karena banyak sekali manfaatnya. Karena banyak UMKM yang ada di Tiktok Shop #KamiUMKMdiTikTok  https://t.co/tr7zpn4Y2b","positif"
"TikTok bermitra dengan DS/innovate untuk membantu UMKM lokal hadapi tantangan dan peluang di tengah iklim ekonomi Indonesia saat ini. #KamiUMKMdiTikTok https://t.co/TcUkp3xdot","positif"
"TweetRAMALAN: Lagi rame nih..  Mengejutkan! Ini Mitos dan Fakta soal TikTok di Dunia  https://t.co/nLvqADxTRt  #KamiUMKMdiTikTok","netral"
"Ada wacana pemerintah akan menutup Tiktok Shop, katanya merugikan UMKM?  Padahal yang jualan di Tiktok rata-rata UMKM kan?  Uji dulu sebelum bikin larangan #KamiUMKMdiTikTok https://t.co/IKMOUf65H5","negatif"
"Wow! Produk UMKM Lokal Laris Manis saat Dijual di TikTok Shop #KamiUMKMdiTikTok  https://t.co/hsOHnuEsAi","positif"
"pelaku bisnis umkm di Tiktok Shop aja bangga, kok malah mau dihapus sih? apa gak aneh ta?  https://t.co/6kz1j55fJD  #KamiUMKMdiTikTok","positif"
"Wow! Produk UMKM Lokal Laris Manis saat Dijual di TikTok Shop #KamiUMKMdiTikTok https://t.co/cSrvU5I7dT","positif"
"Lagi rame nih..  Mengejutkan! Ini Mitos dan Fakta soal TikTok di Dunia  https://t.co/wuAa6f9Tsx  #KamiUMKMdiTikTok","netral"
"UMKM Bangga dengan Produk Lokal yang Dijual di TikTok Shop  https://t.co/JstNrDnbsD   #KamiUMKMdiTikTok","positif"
"@discountfess Lo baru tau? Udah sering Shopeemall ngedrama, dari awal Oktober kemaren makin sering setelah Shopee keilangan saingannya TikTok Shop dan mengawali menurunnya promo di Shopee wkwkwk.","negatif"
"TikTok music lah tbtb mau rilis, TIKTOK SHOP NOH BALIKIN WEI ?????????¬?????¬?????¬?????¬","netral"
"tiktok shop gada niatan balik apa gua bnrn gaperna beli apapun semenjak tiktok shop gaada","negatif"
"Penutupan TikTok Shop Tak Berdampak Signifikan bagi Pedagang Offline https://t.co/v2CB97wYrw","positif"
"Produk tenggelem karena tiktok shop mampus aja bakar duit ntuh buat ba twice lagi sono, minta funding kalau gak ke banki pro jewish state","negatif"
"TikTok shop is dangerous for me https://t.co/0GQXvcbdGx","negatif"
"@Pendetainterim @LGeopolitika Boleh order melalui media sosial kami. Kami aktif di shoppe dan tiktok shop","netral"
"@jogmfs Dulu pas tiktok shop masih ada , di kohcun potongannya gede ngt nder :')","positif"
"ada atau pun gaada tiktok shop tetep belanja lancar jaya ??ý","netral"
"@dynnamite_ randomly beli di tiktok shop dulu","netral"
"Wah ada bocoran lanyard tiktokshop nih dari temen ????","netral"
"@unmagnetism Kapan tiktok shop buka","netral"
"padahal tiktok shop udah tutup, tapi kenapa masih banyak yang jual murah","negatif"
"UDAH BNYAK BANGET NIH LIST LIST YANG MAW DIBELI KALO TIKTOK SHOP DAH BUKA ????ƒ???¯","netral"
"Gw suka nontonin live tiktok shop blind box iniii tapi drama bgt heran ???? berantem mulu sindir sindiran sama olshop lain","negatif"
"tiktok shop bisa comeback g sih ????","netral"
"@2nd88jokitugas @ohmybeautybank Aku itu beli di tiktok shop????","netral"
"Ongkir shopee makin dikit amat mentang2 tiktok shop tutup","negatif"
"akhirnya beres 100% dan hatam juga bikin fitur kaya tiktok shop + live stream jualan ??????¯  sangat menantang memahami cara kerjanya hahaha harus banyak handle banyak case seperti host pause video, pause audio,  switch camera, leave channel, semuanya dibagi jadi remote &amp  local""","netral"
"TikTok Shop Masih Masa Transisi, Kemendag Minta Masyarakat Ikut Awasi  #TikTok #TikTokShop #Shopee #Kemendag  https://t.co/aEmqhMjqVD","netral"
"@diveppie Kayanya sejak tiktokshop gada, promo shopee makin dikit bgt gils","negatif"
"@latikyut eh kirain dah balik per tgl berapa ya itu yg tiktokshop balik itu","netral"
"kaget liat tiktok shop online lagi pas ngeh oiya https://t.co/anmFyKxrLF","netral"
"MyIPO teliti keperluan tawar harga istimewa kepada peniaga TikTok Shop https://t.co/dZ24mWIiXB","netral"
"@minjunmoonjun ini album yang readystock i beli dkt tiktok shop ???? cepat gilaa i order ahad and haritu jugak dia ship out","netral"
"@Partono_ADjem @ZUL_Hasan Kl tiktok shop g buka enggk pak","netral"
"yaAllah bulan lalu gw masih beli makeup sm skinker bundle bundle di tiktokshop yg ga bikin kantong kering skrg shopee mana ada anjimmmmmm","negatif"
"MyIPO teliti keperluan tawar harga istimewa kepada peniaga TikTok Shop  https://t.co/ArpTU5csfW   #BernamaNews https://t.co/EZI3rFL3lw","netral"
"tiktok shop emg beneran uda gaada ya?","netral"
"dak dak tiktokshop ni jual elok2 leh ak jgn terjerit jerit????????????????????","negatif"
"Sape punya idea buat tiktok shop ni, aku dah beli 10 helai tudung sekaligus tadi ???????","netral"
"MyIPO akan teliti keperluan memberi tawaran harga istimewa kepada peniaga TikTok Shop yang berhasrat mendaftarkan hak cipta dan cap dagangan. #AWANInews #AWANI745  https://t.co/QPC1Ke8CP4","netral"
"@TokopediaCare pke kurir rekomendasi lama bgt ya sampenya.Pengiriman dari 3 nov sampe skrng blm sampe jg. Order di shopee hari sabtu pagi, minggu siang brg sampe.Tiktok shop jg dulu cepet, sayang udh gak ada.yg gratis ongkir gak bisa pilih kurir klo di to","negatif"
"Shop in TikTok via Desires ƒ?æ‹? https://t.co/dteI9p0WZ1","netral"
"Me belike  bila tengok tiktok shop???? https://t.co/9OiEWprH7D","positif"
"Sambal petai apa yg terpaling sedap dekat Tiktok shop or shopee eh. Help a sis out","netral"
"Perbadanan Harta Intelek Malaysia (MyIPO) akan meneliti keperluan untuk memberi tawaran harga istimewa kepada?ÿpeniaga TikTok Shop yang berhasrat mendaftarkan hak cipta (copyright) dan cap dagangan (trademark)?ÿperniagaan mereka.  https://t.co/mQ8lNn741K","netral"
"udah jarang banget buka tiktok sejak tiktokshop dihapus . Kayak kurang aja gitu","negatif"
"@vellearsa {masuk notif} Yeyea, aku beli jepit ini dulu di TikTok Shop. T_____T sekarang tokonya udah pindah gatau kemana deh. Kamu suka?","netral"
"@fluffyheadnyin Waktu itu dia ikut live tiktok shop si nyin dahh lama bangett wkwk","negatif"
"@shayaaanggg coba live jualan di tiktok shop","netral"
"shopee apaan banget dah ongkir nya mahal banget, mentang-mentang tiktok Shop ditutup malah naikin ongkirnya ???","negatif"
"@discountfess btw kek nya cuma jnt aja ya yg kelabakan???? aku lit ekspedisi lain pada santai2 aja tiktok shop tutup. ya jelas sih wong ttshop dimonopoli sm mereka kan. hire jor2ran ujung2nya kalo begini kena phk juga. ekspedisi lain pada santuy2","negatif"
"Diharapkan usaha bersama ini akan membawa kesedaran yang lebih tinggi tentang harta intelek dan memberi dorongan lebih ramai individu terutamanya usahawan yang berniaga di TikTok Shop untuk memahami dan melindungi hak harta intelek mereka.","netral"
"Kayman 11.11 Sale ƒ??ƒ??   Sale paling banyak discount. So rugi siapa yang tak grab.   Free hot pink headband if you grab combo as per below   Cod ???? https://t.co/ulYutw5TOa Meru Setia Alam Bukit Kapar Kapar Puncak Alam   Tiktokshop ???? https://t.co/E269BtQooM https://t.co/h85c2FQMk6","positif"
"aku main beli je kt tiktok shop.. nasib baik cantik. dah la mur mur je..","positif"
"@putraacokk Di tiktok shop dulu. Sayang udah tutup wkwk","netral"
"Lama- lama kangen juga ya sama TikTokshop ??®ÿ","netral"
"@Saham_fess gue udh duga goto bakal naik gegara isu gopay akan kerjasama dgn tiktok shop","netral"
"Tiktok shop resmi ditutup, nunggu kabar Tanah Abang &amp  mall-mall pada rame girls ??????ý??¯  #tiktokshoptutup https://t.co/RMx5CKS33P","netral"
"Gimana menurut kalian #tiktokshoptutup #viral #CNN #kabarterkini https://t.co/mgoUCVrzWc","netral"
"Hi #MitraPajakku! Apakah kalian tau Tiktok Shop sudah ditutup? Yuk, cek informasi selengkapnya di sini! #Pajak #Pajakku #PajakkuBangunNegeri #Tiktok #TiktokShop #TiktokShopTutup #Dumping https://t.co/o6oUK79GNT","netral"
"Siapa bilang rakyat Indonesia miskin ? Tuh mampu belanja di TikTok Shop sampai belasan ribu trilliun rupiah.  +62 konsumtif #TikTokShopTutup","netral"
"Dan untuk perusahaan sebesar tiktok gue yakin kok mereka punya management krisis dan communication action dalam menghadapi situasi seperti ini. Jadi gak mungkin hanya diam saja, tinggal dilihat arah strtaegi managemen krisisnya mau kemana. #Tiktokshopditutup #TiktokshopTutup","netral"
"Ya kecuali memang tiktokshop tidak peduli dengan bagaimana nasib para user yang juga sudah ikut membesarkan platform ini secara tidak langsung. #Tiktokshopditutup #TiktokshopTutup","negatif"
"Ini juga untuk menghindari tuduhan lempar batu sembunyi tangan dan menghindari benar adanya isu tiktok menggunakan para afiliator dan seller tiktok untuk menentang regulasi pemerintah yang bertujuan mencegah monopoli platform global. #Tiktokshopditutup #TiktokshopTutup","negatif"
"Jika memang tiktok harus tutup secara permanent sekiranya tiktok dapat menjelaskan Regulasi mana yang tidak dapat dipenuhi atau  memberatkan pihak tiktok dalam prosesnya memperoleh perizinan tiktokshop sebagai E commerce.  #Tiktokshopditutup #TiktokshopTutup","netral"
"penting. Karena tiktok harus memberikan klarifikasi dari poin of view mereka mengenai alasan kenapa tiktokshop berhenti beroperasi atau jangan jangan hanya berhenti beroperasi sementara selama proses perubahan atau pengajuan perizinan. #Tiktokshopditutup #Tiktokshoptutup","netral"
"Dari kekisruhan dan blunder yang terjadi terkait Tiktok shop sampai saat ini, sepertinya ada pihak yang harusnya juga Buka suara dan berbicara secara resmi didepan publik yaitu tiktok. #Tiktokshopditutup #TiktokshopTutup","negatif"
"Kalo menurut kalian gimana ?? Setuju atau Tidak setuju?  Btw TikTok Shop kalian udah gone apa belom nih?? Coba share di kolom komentar ya, guys!!  #tiktokshop #ecommerce #umkm #pemerintah #kompasmoney #tiktokshoptutup #kompascom https://t.co/nQqRc8ctrA","netral"
"Enak belanja online laaah.. Gak bayar parkir , kalo nawar selalu dijawab ramah . Kalo cuma liat-liat dan gajadi beli juga gak di-sinisin sama yg dagang.... #TikTokshop #tiktokshoptutup","positif"
"Jangan sampai akhirnya kita justru menjadi musuh bagi kemajuan regulasi dan aturan aturan yang justru dibuat untuk melindungi bangsa kita sendiri #Tiktokshoptutup","negatif"
"Saran saya Jangan tergiring oleh narasi yang sesat, yang justru memutar balikan fakta bahwa ƒ??aturan itu sesungguhnya dibuat dan ditegakan untuk melindungi Ekonomi digital bangsa kita sendiri dari monopoliƒ? #Tiktokshoptutup","netral"
"Jika tiktokshop tdk mampu memenuhi regulasi tersebut, justru yang harus dipertanyakan bagaimana selama ini mekanisme tiktokshop bekerja?, Sudahkah memenuhi standard?, apakah barang yang beredar selama ini di tiktokshop sudah sesuai dengan ketentuan perdagangan? #Tiktokshoptutup","negatif"
"Didalam regulasi itu mencantum standarisasi barang, harga minimum dan pengaturan peredaran barang dari luar yang masuk ke Indonesia untuk mencegah Monopoli perdagangan oleh negara lain atau sebuah platform global #Tiktokshoptutup","negatif"
"Gak setuju dengan cara itu?, ya sebaiknya narasinya adalah mendesak tiktokshop memenuhi regulasi dan aturan main sebagai marketplace atau ecommerce. Ini konsep keadilan menurutku agar tiktokshop dapat diperlakukan sama seperti ecommerce lainnya di negara ini. #Tiktokshoptutup","negatif"
"Ya mungkin sebagian orang harus effort dulu melakukan kebiasaan ini, tapi bukannya mekanismenya masih tetap sama dan aksesbilitasnya juga masih menggunakan digital? Toh awal sebelum ada tiktokshop juga terbiasa dengan seperti itu #Tiktokshoptutup","netral"
"Tapi bukankan masih bisa jualan dilakukan dengan tetap live atau berpromosi melalui Tiktok kemudian direct link ke Ecommerce yang terdaftar secara resmi? #Tiktokshoptutup","netral"
"Karena Kata bangkrut dan pengangguran itu seakan akan tidak ada lagi aksesbilitas dan upaya yang bisa dilakukan untuk berjualan melalui platform yang semestinya  #Tiktokshoptutup","negatif"
"Setelah nonton konten dan live tadi gue jadi penasaran. Apa iya bangkrut?, apa iya jadi pengangguran?, apa iya gak bisa jualan?. Kenapa jadi narasi yang dibuat semuanya sama, kayak di brief.  #Tiktokshoptutup","netral"
"Hidup kadang gitu ya bestwiii, ada aja ujiannya ??§  #BeliajadiProperBeauty #ProperBeautyid #ProperBeauty #ProperBeautyisYours #jjk238 #TiktokShop #NewJeans_GODS #batik #skintific #Skintificid #Moisturizer #Ujian #Affiliate #ProperAffiliate #Affiliator #TiktokShopTutup #Sedih https://t.co/zW9kxVHxka","netral"
"#TikTokshop  #tiktokshoptutup  the show must go on semangat UMKM https://t.co/xUhz7a8Lxr","positif"
"Tiktok shop resmi di tutup hari ini!! Menurut kalian gimana? #TikTokshop #tiktokshoptutup https://t.co/Pa9F5deWk2","netral"
"Waah udah ada statement resmi nih Sobiz???ñ  Gimana nih business owner? Coba dong share pendapat kamu dibawah!  #IndibizJabotabek  #tiktokshoptutup  #Tiktokshop https://t.co/sdThTfkGSW","netral"
"Mereka akan menghentikan fasilitasi transaksi di TikTok Shop Indonesia pada 4 Oktober, pukul 17.00 WIB  Selengkapnya ditautan berikut: https://t.co/4v2Ug76dfD  #tiktokshoptutup #tiktokindonesia #permendag #PerubahanPlatform #tiktokshop #ecommerce #ecommerceindonesia #eramadanicom https://t.co/gLGeY0355a","netral"
"TikTok Shop mau ditutupƒ?¬‹????ñ Minlab shockkk besok hari terakhir???? Sebagau perpisahan minlab kasih BIG SALE BANTING HARGA mauu? ??§  #whitelab #beneransebagusitu #tiktokshoptutup https://t.co/CP9HA1sR6i","netral"
"Tiktok Shop Resmi Ditutup di Indonesia. Ini bukan akhir dari segalanya, tapi justru awal untuk mencari strategi baru. Otak kreatif UMKM Indonesia sangat cerdas, yook semangat yookk ???¦  #tiktokshoptutup #tiktokshop https://t.co/Yiv4XSvwM3","netral"
"Info terkini. Valid terkonfirmasi dari orang Tiktokshop langsung ya. Tinggal tunggu pembaharuan informasi terkait adaptasi regulasi ke depannya gimana.   Tuhan jaga pintu rejeki lainnya. Aminnn  #tiktokshoptutup #tiktokshop https://t.co/9sYHvIsprZ","netral"
"TikTok Resmi Tutup Layanan Berbelanja Mulai 4 Oktober  https://t.co/6k58zZTeJP  #NewsUpdate #TikTokshop #tiktok #belanja #shopping #TikTokLIVE #TikTokShopTutup #beritaterkini https://t.co/faFCf3wnxf","netral"
"Masih ga ngerti sama pemerintah, katanya pemerintah tapi kebijakannya gak helicopter view dan sangat cepat. Kami para tiktokshop seller dan affiliator tertatih mengikuti keegoisan kalian @ZUL_Hasan @jokowi   #tiktokshop #tiktokshoptutup   CC: @PartaiSocmed","negatif"
"Penutupan Tiktok Shop merupakan langkah tepat pemerintah merespon fenomena sepinya pelanggan di Pasar Tanah Abang. Sosial media tidak seharusnya menjadi lahan untuk bertransaksi perdagangan, namun cukup sebatas untuk mempromosikan sebuah produk.  #DukungUMKM #TiktokShopTutup https://t.co/mlDGpvY9no","positif"
"Pemerintah tutup Tiktok Shop!! Sebenarnya ada 2 sudut pandang. Tergantung gimana cara orang liat aja. #tiktokshoptutup","netral"
"Selamat tinggal keranjang kuning! TikTok Shop telah ditutup di Indonesia. Ayo kita dukung platform lokal dan eksplorasi produk kreatif lokal lainnya.   #TikTokShopTutup #DukungProdukLokal #Indonesia https://t.co/RBQr7RFuoM","positif"
