publishedAt,authorDisplayName,textDisplay,likeCount;
"2023-10-03T17:51:00Z,@BolodewoTV,""@@yogiadityafirmansyah1354 Janganlah membatasi kemampuan seseorang akan tekhnologi, yg bijak mestinya pedagang offline dibekali juga dong dgn tekhnologi spt pedagang online, biar bisa bersaing bersama kemajuan tekhnologi yg cepat ini.  Kalau tidak ya... jadi bodoh to....<br>Gitu Upil ipin"",0";
2023-10-03T16:33:05Z,@m.rafardhanatharizz870,Alhamdulilah syukur lah biar pada sadar yg jualan ditiktok. <br>Ingat bersaing boleh tapi dengan cara sehat dan masuk akal. Jualan ditiktok ngasih harga kebangetan bgt😂 udh gitu maen jualan² aja ditiktok ga sadar tiktok itu tempatnya buat apa😂 kocak sekali,1;
2023-10-04T03:18:13Z,@arifintrantib3626,Emang tiktok tuh buat bikin konten kreator bukan buat jualan..,0;
"2023-10-04T14:17:19Z,@manusiabiasa8501,""gw malah seneng ,beli apa aja di tiktok harga nya murah beda ke di apk apk sbelah harga nya edann hhaha"",0";
"2023-10-03T16:27:53Z,@gobankferoza6136,""Kenapa tiktok shop wajib ditutup,<br><br>1. Tiktok itu ijinnya hanya untuk Media Sosial bukan E-Commerce.<br>2. Barang import di tiktok shop masuk ke Indonesia tanpa bea cukai, pajak, cek BPOM, SNI, Sertifikasi Halal dll (merugikan negara).<br>3. Barang import di tiktok shop masuk ke Indonesia tanpa agen/reseller, artinya dari produsen di china langsung ke tangan konsumen, sehingga tidak ada pihak Indonesia diuntungkan dan justru harga sangat murah dan menghancurkan UMKM Indonesia.<br>4. Dari poin 2 dan 3 itu kurang tepat juga disebut barang impor, tetapi lebih tepatnya barang crossborder. Jadi barang crossborder itu mekanismenya lain dgn barang impor, misal saya ambil contoh teman kamu di Malaysia kirim nasi lemak ke kamu di Indonesia pake paket pengiriman barang tanpa melalui mekanisme impor. Apakah nasi lemak itu disebut barang impor? bukan tapi barang kiriman/paket tapi crossborder, klo impor kan jelas ada agen penerima yg pastinya akan dikenakan bea cukai, pajak, cek BPOM, SNI, Sertifikasi Halal dll. Klo barang crossborder itu dikirim oleh produsen dipabriknya kepada konsumennya langsung seperti paket biasa.<br>5. UMKM Indonesia sulit bersaing di platform tiktok shop, karena algoritmanya memang diatur china untuk lebih meng-FYP kan atau mengangkat produk2 dari produsen china (Digital Economic War).<br>6. Iya betul saat ini produk UMKM Indonesia mungkin masih ada yg bisa ngangkat, karena algoritmanya mungkin masih dikasih ruang 10-20% biar seneng dlu, tapi kedepan disikat juga dan tanpa sadar semua produk china semua tanpa satupun produk Indonesia."",1";
2023-10-03T16:17:19Z,@balqiszoyaa5346,Ga adil pemerintah masa iya orang jualan online ditutup demi memikirkan pedagang offline. Kami para pedagang online juga cari rezeki,8;
2023-10-03T17:03:07Z,@HonjeTech,ada oren ijo dan biru kan,1;
"2023-10-03T17:28:55Z,@chenadisanjaya5897,""yaelah gitu aja dah panik ni anak. kan cm tiktok shop doang yg di tutup masih ada Shopee, tokped dll. udah lah ikutin aja kebijakan pemerintah demi kebaikan bersama. cermati dulu sebelum komentar. nangis aja yg di gede2in😆😆"",4";
2023-10-03T17:29:06Z,@yogiadityafirmansyah1354,Liat peremendag bu.,1;
2023-10-03T22:21:28Z,@DEBANG,kan ada  platform yang lain nya,0;
2023-10-03T22:27:53Z,@wawagaming459,Gak adil gimana? Itu udah termasuk adil soalnya di platform online lain juga banyak yang mulai ke geser perkara tiktok shop,2;
2023-10-03T16:12:49Z,@nionodino5881,PHK Masal Jutaan orang kehilangan mata pencaharian,0;
2023-10-04T07:57:27Z,@pengendus7945,pindah ke toko ijo toko oren toko pink toko abu abu masih banyak toko onlen,0;
2023-10-06T08:19:23Z,@mianhae-q,lebay anjg,0;
2023-10-03T16:11:53Z,@gobankferoza6136,Alhamdulillah ❤❤❤,3;
2023-10-03T18:10:44Z,@yazaisha2935,Kyknya bakal dipisah dech,0;
2023-10-03T18:23:56Z,@gobankferoza6136,@@yazaisha2935 nah itu lebih fair...,0;
2023-10-03T16:10:28Z,@curlisgaming1841,Gimana nasib kurir,0;
2023-10-03T17:05:20Z,@HonjeTech,sadar bang itu sopi toped bli2 BL kan ada dan guedeeee transaksi disana hhaha,0;
"2023-10-03T17:49:38Z,@dutasatu1,""Lah.. Itu shopee, toped, lazada, bukalapak dan lain lain masih ada... 😂😂😂yang belanja di tiktokshop ya bakal beli ke E-commerce yang lain.. Gak bakal nganggur kok"",0";
2023-10-03T18:58:53Z,@mambhuthai5413,gagal paham nih orang wkwk,0;
2023-10-04T02:56:03Z,@otaja1539,Yang pasti makan sih klo idup,0;
2023-10-03T16:02:34Z,@ayuratna4286,😭 kalau ditutup besok terus pesanan ku celana dalem gimana nggak blom nyampe,4;
2023-10-03T16:05:37Z,@ekayenni3258,Sama😂,0;
2023-10-03T16:13:17Z,@ardiansyah7540,Yaa nyampee dongg,2;
2023-10-03T17:31:59Z,@chenadisanjaya5897,sempak pacarq juga belum nyampek😆😆😆,0;
2023-10-03T17:47:55Z,@dutasatu1,Bakal sampe... Tenang aja udah masuk list pengiriman,1;
2023-10-06T14:03:08Z,@triyaniyani127,Yang pnting blm bayar ngga ppa ngga rugi pindah ke shopi aja😂😂😂,0;
2023-10-03T16:01:30Z,@bangjay1414,Intinya kl mau nutup jgn TiK TOK shop aja....Aplikasinya TUTUP  gk byk manfaatnya,0;
2023-10-06T08:19:46Z,@mianhae-q,dihhh,0;
2023-10-03T15:52:11Z,@eddynoerhamidy8826,Tutup semua media commerce yg melalukan dagang on line bila rezim mau adil terutama yg dari luar negeri,0;
2023-10-03T16:13:22Z,@gobankferoza6136,Platform E-Commerce yg lain apa masalahnya sampai harus ditutup?,1;
2023-10-06T08:20:02Z,@mianhae-q,ni org tolol,0;
2023-10-06T14:06:55Z,@triyaniyani127,Aku ngga setuju kalo shopi tutup susah aku pernah nyari barang ngga Nemu pdahal barang itu udah terkenal pas di shopi ada murah lagi,0;
2023-10-03T15:34:27Z,@akunformalitas,Mafia Tanah Abang berkuasa kembali,1;
2023-10-03T16:38:06Z,@sukocofamily8399,Hubungannya apa bang?😂,1;
2023-10-03T17:06:25Z,@HonjeTech,kagak ngaruh udah ancur sama oren dan ijo juga mereka wkwkwk,0;
2023-10-04T12:25:43Z,@Alterham,Yang online gapunya ruko coba liat pedagang tanah Abang untungnya puluhan juta dan itu dibilang adil?,0;
2023-10-03T15:30:17Z,@starlete7starlete758,Rasakno no no suaknoe raimu kbh pedagang nang tictok memble😂😂,2;
"2023-10-04T19:00:02Z,@user-yr4pd8de9m,""Padune,  Orak Issoo Nganggoo Online ,..Wong ikii Buta IT,..issone Nonton YouTube kro WA"",0";
2023-10-03T15:29:52Z,@starlete7starlete758,Rasaaakno kuapok kbh ddolan siji ddolan kbh 😂😂😂😂😂 enak sak iki ga isok ddolan nang tictok  kuapok mu kapan hoeyy😂😂😂,1;
2023-10-03T15:21:58Z,@nanikkeswani2657,Berikutnya—- Shopee —-,0;
"2023-10-03T17:04:25Z,@HonjeTech,""ooo tidak bisa, dia kan e commerce hahaha"",3";
2023-10-03T17:37:38Z,@chenadisanjaya5897,gak da sangkut pautnya dgn shopee..,3;
"2023-10-04T02:08:49Z,@delenacrawford9199,""shopee punya izin resmi di Indonesia, dan dia itu e commerce full, gak ada sosmednya, hahaha"",1";
"2023-10-06T08:20:49Z,@mianhae-q,""bang, dirimu goblok yee ?"",0";
"2023-10-06T23:30:30Z,@mochamadnurihsansyakir5431,""Kata siap gaada sosialnya jelas jelas shopee lagi ngegencarin shopee video wkwk, gak tau lagi mau kaya gimana jadinya"",0";
2023-10-03T15:21:05Z,@ernafebri2514,Alhamdulillah,2;
2023-10-03T15:20:56Z,@ernafebri2514,Alhamdulillah,1;
2023-10-03T14:52:45Z,@salmanalfarizi7780,Terus hpmu merk apa,4;
2023-10-03T16:18:06Z,@trianael2605,​@@salmanalfarizi7780😂😂,1;
"2023-10-03T16:20:37Z,@bangreymod,""​@@salmanalfarizi7780hp merek china bg, tp pemerintah sudah menetapkan perusahan hp harus produkai di indonesia pakai bahan mentah indonesia, dam sdm indonesia, fungsinya agar serap ilmunya dan kedepan bisa buat perusahaan sendiri dan bersaing dengan china"",0";
2023-10-03T16:35:40Z,@williamnathaniel6686,Otak dongo fankui,0;
2023-10-03T17:15:12Z,@endangsparaw6366,😂😂😂😂😂 kmu pke hp mrek apa kmu pke motor mobil prodak nya apa. kmu pke clana jean produk mna. 80% kmu pkai prodak luar 20%  lokal.😂😂,0;
"2023-10-03T14:32:33Z,@user-xo9mc9eu7m,""Salahnya tiktok itu terlalu cepat majunya, sedangkan yang maha kuasa / pemerintah gx nyampai pemikiran nya"",4";
2023-10-03T16:14:05Z,@gobankferoza6136,Masak sih?,1;
2023-10-03T16:38:53Z,@sukocofamily8399,Buahahahaa…. Masa iya? Oh gitu? Ciyuss? 😂,1;
2023-10-03T17:06:02Z,@HonjeTech,dimana2 org terlalu pintar di anggap aneh dan ini terjadi sama tiktok wkwkwk,0;
2023-10-04T03:17:04Z,@adibindrianto,masalahnya adalah .........,0;
"2023-10-06T08:23:24Z,@mianhae-q,""@@HonjeTech bedakan terlalu pintar sama CURANG !<br>di negara mereka sendiri aja tiktokshop itu ketat peraturannya, tp mereka berusaha masuk dan menguasai pasar indonesia dgn tiktok shop, berusaha mengatur algoritma tiktok org indonesia dgn produk dr negara mereka yg akhirnya viral di indonesia dan dipake sm org indonesia."",0";
2023-10-03T14:09:02Z,@wigiono5341,Kembali lah ke toko ritel tradional....<br>Tik tok ...juga di pakai Bajingan  untuk menipu....tujuan ambil duit....sudah banyak terjadi,0;
2023-10-03T13:47:54Z,@rinohermawan14,Peraturannya jgn hnya berlaku/hanya ditujukan untuk tiktok.<br><br>Tapi harus adil.. berlaku juga bagi platform ecomerce lain. Sama perlakuaanya di mata hukum.,3;
2023-10-03T14:54:26Z,@kucingdudul1413,matamu picek males cokk beli di offline matok harga nya ngawurrr,0;
2023-10-03T14:55:16Z,@AchmadmuftiN,Jangan dong gimana aku beli sesuatu,1;
2023-10-03T16:13:06Z,@gobankferoza6136,Platform E-Commerce yg lain apa masalahnya sampai harus ditutup?,2;
"2023-10-03T16:13:24Z,@trianael2605,""​@@AchmadmuftiNiya kak, enak kalo ada tiktok shop, aq tinggal di pelosok desa, kalo mau beli barang yg bagus harus pergi keluar kota jauh 😢<br>(Kalo beli online kan tinggal tunggu dirumah gak perlu capek2 + banyak diskonnya lg) 👍"",2";
"2023-10-03T16:21:16Z,@rinohermawan14,""@@gobankferoza6136ecomerce yg lain juga Live.. . kmarin tiktok kan ditegur karena menggabungkan medsos fitur live nya dgn transaksi jual beli.<br><br>padahal di ecomerce lain juga ada live nya.<br>Bukan ditutup, tapi dibuatkan regulasi.. mengenai aturan batasan bakar uang promosinya. bukan yg predatory pricing. (sengaja banting harga).<br>dan aturan aturan lain, masalah import, porsi produk lokal. besaran pungutan pada Driver.. seller / merchant juga perlu diatur. agar UMKM lokal tidak di exploitasi oleh investor asing."",0";
2023-10-03T13:37:00Z,@chan.d.younkou9380,Koplok barang gua lokal lagi rame di tiktok shop malah di tutup 😭😭<br>Blokir import nya bukan tiktok shop nya saya yg umkm jadi kena dampak juga <br>Di shopee harus iklan mulu beda sama tiktokshop ga iklan juga laku,5;
2023-10-03T14:45:55Z,@SempakBolong-ng7in,Sabar..rejeki gak kemana..,2;
2023-10-03T15:30:53Z,@rerencute1,Sabar.. nanti balik lagi.. dibuka lagi.. tenang tenang..,1;
2023-10-03T15:33:52Z,@Fikriakmal1,Sedih,0;
2023-10-03T16:01:36Z,@ayuratna4286,😭😭,0;
2023-10-03T17:45:20Z,@dutasatu1,Kenapa gak jualan di shopee aja.. Kan ada live nya juga.. Dan resmi lagi...,0;
2023-10-03T13:30:46Z,@Syux69,Noooo🎉🎉🎉🎉🎉,0;
2023-10-03T13:22:42Z,@baniesaari2333,🤔🙄😭😭😭😭😭,1;
2023-10-03T13:17:15Z,@raflidamaputra8286,Baguslah,4;
2023-10-06T07:41:46Z,@hambailmu6720,Yang diuntungkan pasti menolak ditutup.. <br>Yang dirugikan pasti setuju ditutup<br><br><br>Semoga umkm maju.,0;
"2023-10-05T06:23:21Z,@globekopi9169,""Memaksakan masyarakat untuk membeli mahal, dasar otak pemerintah penindas rakyat"",0";
2023-10-04T14:08:16Z,@ErniJohan-iz4iw,Alhamdulillah . Tik tok d tutup . Lagian yg ky makin kaya,0;
2023-10-04T11:25:00Z,@JimmyParlin,Saya belanja online krn harga lebih murah dari pada harga di toko dekat rmh saya,0;
"2023-10-04T06:35:43Z,@healthylife4973,""Masalah yg sesungguhnya adalah rakyat tdk mencintai produk dalam negri.<br>Ini yg harus di perbaiki , rakyat sdh menghianati produk negaranya sendiri."",3";
2023-10-04T13:15:39Z,@suhendra8670,Yang murah ya itu yg dibeli,0;
"2023-10-04T05:28:39Z,@khadaxa,""APAPUN PERATURAN BILA INI TUJUANYA BAIK YA SETUJU,NAMUN YAKIN INI PERATURAN BISA  MERUBAH SITWASI OFLINE  😄😄 INGAT INI ZAMAN DIGITAL   MESTINYA KALAU MAU TURUN BERBISNIS HARUS SIAP BERSAING JANGAN CENGENG  TANGISAN OFLINE HANYA  BIKIN APARAT TERKAIT  TAMBAH GEMUK  😄😄"",0";
"2023-10-09T22:44:29Z,@zidan752,""kalau belum bisa ngatur hal baru,kembalikan sistim dagang seperti dulu,jangan ada perdagangan onlin,sudah jelas onlin secara pakta riil,mengganggu dan membunuh pasar,bagai mana jika pasar seluruh Indonesia bangkrut,habis lah pajak dari parkir dan pasar...tambah ancur ekonomi rakyat kecil..."",0";
"2023-10-08T00:32:32Z,@Deddy.S.,""Sejauh mata memandang sih, cukup adil"",0";
"2023-09-30T11:38:49Z,@hafidzpoetrasampoerna8295,""beli Bahan murah dilarang ,yg bersaing kalah dengan yg ber uang"",0";
2023-09-30T10:45:15Z,@sengklekchenel1954,Konsumen pasti milihnya yang murah lah,0;
2023-09-30T08:43:41Z,@SandiIswoyo-de7rp,Saya sangat setuju kalo tiktok shop di tutup,0;
2023-09-30T05:12:07Z,@reisyawicaksono-mq2nq,Tik tok shop di urusi. Wkkwkqkqkw. Korupsi Moh habiskan dulj,0;
"2023-09-30T04:12:42Z,@roniramadhanni1538,""kalo menurut ku sih ini sifatnya sementara, era dan zamannya sdh berubah. Semua serba digital apalagi pangsa pasar e-commerce yg luas <br>mudah dan prakti, serta murah dari segi kita berbelanja menjadi sebuah kebutuhan beli lewat online"",0";
2023-09-30T03:57:55Z,@gdgd1036,Kalau pemerintah mau meningkat daya bei pasar bukan tiktok yg di tutup <br>Ekonomi yg merosot tiktok yg jd kambing itam <br>Baikin aja harga hasil tani di jamin rakyat makmur <br>Terutama karet ma getah<br>Politik pencitra an <br>Ketololan yg ga di sadari,0;
2023-09-30T03:00:41Z,@soborowo687,Kemarin yg eluh2kan digitalisasi.... 😂,0;
"2023-09-29T23:40:24Z,@hanifprabowo1381,""Alasannya cuma satu, yaitu duit. Biar tiktok bikin izin, terus bayar ke pemerintah. Pasti ada aja cara buat malak. Tiktoknya kan udah kemaren2 dimintain bikin izin bayar sekian. Nah sekarang cari alasan lain, bikin skenario seakan2 pro umkm offline, padahal tujuan utama nya misahin tiktok shopnya supaya bikin izin juga. Tiktok jadi bayarnya dobel. Cuan ngga tuh."",1";
2023-09-29T15:59:41Z,@joesteve777,Saran saya balik aja k jaman batu . Blanja user ketemu pedagang uda g usah pake acara online2 an tutupen ae biar fair kembali,0;
"2023-09-29T14:37:40Z,@qiao1976,""Jangan nanggung kalo tutup yg berbau online tutupin semua, tidak ada lagi yg namanya internet banking dsb. Kita kembali ke zaman yang serbq manual saja."",1";
2023-09-29T14:13:43Z,@putriraja6631,yang seharudnya g boleh berjualan itu artis bikan rakya tuh artis juslan dmua uang mo buat apaan coba 😂😂😂 knp g pd ngalah sm masyarakat kecil,0;
2023-09-29T12:24:18Z,@joeabdy3547,Alhamdulillah semoga kedepanya lebih baik dan tetap jaya Indonesia amiin,1;
2023-09-29T11:54:56Z,@ikhrom776,pasar ilang kumandange,0;
2023-09-29T10:31:31Z,@robbyrosdiansyah5344,Era digital ❌<br><br>Kenapa UMKM tidak jual online juga?<br><br>Ngeleg otak gw,0;
"2023-09-29T09:54:46Z,@ainibintang-pg3lm,""Kenapa hanya TikTok yg di tutup apa karena shopee, lazada dan DLL karena kalah saing,, jangan² ada batu di dalam udang 😅"",0";
2023-09-29T09:50:21Z,@ainibintang-pg3lm,Sudah basah mau gmn lagi dulu gak sediah payung ☔ sih,0;
2023-09-29T09:44:32Z,@wahidisnen6012,asli nya sih bagus kayak tok Shopie dll untuk buat lapak digital tapi sayangnya di yang ada di situ itu kebanyakan barang barang yang ada di situ itu barang barang import dengan harga yang sangat jauh dari pasar nya,0;
2023-09-29T07:40:30Z,@TheFikriez,Capitalist berkedok socialist,0;
2023-09-29T05:13:28Z,@fakta3459,KENAPA HANYA DI TIKTOK YANG DI LARANG? 😂😂😂😂 LAZADA DAN LAINNYA AMAAAAN 🤑🤑🤑,0;
"2023-09-29T03:49:45Z,@ilovecuan,""Bukan soal gak bisa bersaing,,, <br>Ada beberapa yg sudah mulai berubah dari rantai perdagangan <br><br>Misal gudang / pabrikan sendiri yg langsung jual barang nya ke online itu aja udah langsung bnyk putusin rantai perdagangan"",0";
"2023-09-29T02:34:29Z,@angleswheels,""TV , HP sdh digital... Masa dagang disuruh konvensional yang kembali lagi biaya premanisne berkedok biaya keamanan. Sehingga harga barang  jadi mahal. <br>Perlindungan konsumen???? Itu honda gmn tuh buktinya???  Bilang aja premanisme dihidupkan😂😂"",1";
"2023-09-29T02:34:15Z,@angleswheels,""TV , HP sdh digital... Masa dagang disuruh konvensional yang kembali lagi biaya premanisne berkedok biaya keamanan. Sehingga harga barang  jadi mahal. <br>Perlindungan konsumen???? Itu honda gmn tuh buktinya???  Bilang aja premanisme dihidupkan😂😂"",1";
"2023-09-28T23:37:35Z,@solusi_ruang,""Ya sebagus2 nya online lebih bagus off line. Bertemu langsung ada silahturahmi, ada akad jual beli."",0";
2023-09-28T23:03:55Z,@Thetruth18571,Online shop memberikan lapangsn pekerjaan juga kok. Ke jasa kurir. Dan mengurangi polusi dah kemacetan jg karena kt ga harus ke toko,0;
"2023-09-28T20:09:04Z,@nezukoshop,""harusnya Pemerintah memberikan kursus kursus kepada UMKM UMKM yang terkendala dengan digitalisasi ini. Bukannya malah melarang digitalisasi. Digitalisasi itu penting untuk kedepannya, mengurangi orang keluar rumah berarti mengurangi emisi karbon jg. Kedua, harus ada kerjasama dng platform2 tsb mana yg boleh dijual, mana yg tidak boleh. Kalau semua barang disama ratakan itu ngga adil jg. Misal baju, dilarang dijual di ecommerce. pangan dll. Kalau kaya Handphone masa ya dilarang. Aneh."",5";
"2023-09-28T20:02:51Z,@nezukoshop,""namanya kemajuan teknologi ya begini, orang yg ga bs mengikuti perkembangan teknologi akan tertinggal dan kukut. Jangan nyalahin platform nya, jaman gini mana mau orang jalan2 satu toko ke toko lain bandingin harga, capek2 panas2, belum lagi belum tentu aman."",0";
2023-10-25T00:34:13Z,@muchammadiqbal4989,Itu kalau kamu kaum rebahan maunya yang instan gak mau capek karena kamu generasi zaman now kalau saya ogah Banget di suruh rebahan Karne saya orangnya suka sekali yang namanya jalan ke Mall walaupun sekedar cuci mata setidaknya itu sebagai sarana hiburan saya ketika saya penat di rumah syukur syukur kalau ada rejeki Beli tapi Beli Nya ya sewajarnya aja seperlunya aja dan itupun saya lakukan setiap tahun setiap bulan Ramadhan jelang lebaran kalau setiap hari jarang beli,0;
2023-09-28T16:25:51Z,@addieL1610,Tutup juga pinjol legal dan ilegal,0;
"2023-09-28T15:48:15Z,@victorlosari2652,""SETELAH TIKTOK SHOP DILARANG, MEREKA MERUBAH NAMA MENJADI TOKEK SHOP"",1";
2023-09-28T15:22:34Z,@khairulwahab1390,Ssh untuk korupsi,0;
2023-09-28T12:44:52Z,@rizkimhd7791,Jangan salahin tiktok pak atau yg lain lain... Tanah abg seret karena ekonomi merosot..<br>  Siapa juga yg ga pengen beli baju sambil jalan jalan... Online adalah pilihan terakhir,0;
"2023-09-28T12:02:24Z,@jay-zo9xz,""gantian dong, dulu loe sdh untung bnyk, skrg rugi teriak 🥴 memang sifat manusia, kalo untung adem ayem, kalo rugi teriak2 menjerit 😤<br>sudahlah...jalani hidup dgn ikhlas."",0";
2023-09-28T06:59:15Z,@KHLIFAHHANAFI,Ya artis artis...juga berjualan di tik tok ..banting harga pula..ini yg buat hancur ekonomi kita...,0;
"2023-09-28T06:19:00Z,@wawanyogisonjaya5766,""Cukup, berterimakasih. Menjaga, produk dan kuantitas karya lokal, baik. Selanjutnya, terus upayakan perbelanjaan di dalam/luar negeri terjangkau dan sesuai norma kesosialan yang benar. 🙏🏻"",1";
"2023-09-28T03:44:18Z,@asaz1988,""Waduh, kok Tik Tok Shop aja dilarang? Yang lain seperti Lazada, Shopee, Tokopedia dan Bukalapak gimana?"",0";
2023-09-28T03:28:35Z,@YtDisturbingvideo,Asyik asyik josss,0;
"2023-09-28T01:42:12Z,@RiieBF,""mmang tidak ada hukum yg melarang pihak manapun yg mau usaha berdagang dgn cara apapun tetapi harus saling mengerti dan memikirkan dong, karna yg cari nafkah bukan hanya kalian yg memiliki perusahaan usaha dan modal besar brdagang lgsg door to door melalui media online sehingga tidak memikirkan siklus rantai makanan yg harus tetap d stabilkan, kami kaum receh pun mau makan dan beli susu anak bossku, jd tolong hidupkanlah kembali siklus rantai itu sampai ke tingkat ritel yg d bawah sini, kepada pemerintah d harapkan berilah aturan tegas untuk mengatasi hal ini, kalian lebih pintar dan berkuasa dr kami, sharusnya kalian lebih mengerti apa yg harus d lakukan dan di tegaskan"",0";
